lon,lat,time,sst
-79.5,-5.5,2005-05-01,29.566201171875
-79.5,-5.5,2005-06-01,29.30736328125
-79.5,-5.5,2005-07-01,28.8931982421875
-79.5,-5.5,2005-08-01,28.45427978515625
-79.5,-5.5,2005-09-01,28.35504150390625
-79.5,-5.5,2005-10-01,28.54520263671875
-79.5,-5.5,2005-11-01,28.5543212890625
-79.5,-5.5,2005-12-01,28.56292236328125
-79.5,-5.5,2006-01-01,28.4947998046875
-79.5,-5.5,2006-02-01,28.81407958984375
-79.5,-5.5,2006-03-01,28.87451904296875
-79.5,-5.5,2006-04-01,28.7718017578125
-79.5,-5.5,2006-05-01,29.26976318359375
-79.5,-5.5,2006-06-01,28.87404052734375
-79.5,-5.5,2006-07-01,28.08904052734375
-79.5,-5.5,2006-08-01,27.5414404296875
-79.5,-5.5,2006-09-01,27.11940185546875
-79.5,-5.5,2006-10-01,27.19132080078125
-79.5,-5.5,2006-11-01,27.912841796875
-79.5,-5.5,2006-12-01,28.4884033203125
-79.5,-5.5,2007-01-01,28.7322412109375
-79.5,-5.5,2007-02-01,28.99975830078125
-79.5,-5.5,2007-03-01,28.86816162109375
-79.5,-5.5,2007-04-01,29.05672119140625
-79.5,-5.5,2007-05-01,29.236201171875
-79.5,-5.5,2007-06-01,29.14508056640625
-79.5,-5.5,2007-07-01,28.311123046875
-79.5,-5.5,2007-08-01,27.6731201171875
-79.5,-5.5,2007-09-01,27.10632080078125
-79.5,-5.5,2007-10-01,27.657919921875
-79.5,-5.5,2007-11-01,28.05608154296875
-79.5,-5.5,2007-12-01,28.46944091796875
-79.5,-5.5,2008-01-01,28.91880126953125
-79.5,-5.5,2008-02-01,28.7034814453125
-79.5,-5.5,2008-03-01,28.71648193359375
-79.5,-5.5,2008-04-01,29.1472412109375
-79.5,-5.5,2008-05-01,28.87300048828125
-79.5,-5.5,2008-06-01,28.40719970703125
-79.5,-5.5,2008-07-01,27.87696044921875
-79.5,-5.5,2008-08-01,27.65132080078125
-79.5,-5.5,2008-09-01,27.74272216796875
-79.5,-5.5,2008-10-01,27.87840087890625
-79.5,-5.5,2008-11-01,28.1889208984375
-79.5,-5.5,2008-12-01,28.36676025390625
-79.5,-5.5,2009-01-01,28.90560302734375
-79.5,-5.5,2009-02-01,28.53356201171875
-79.5,-5.5,2009-03-01,28.8623193359375
-79.5,-5.5,2009-04-01,29.2699609375
-79.5,-5.5,2009-05-01,29.6334814453125
-79.5,-5.5,2009-06-01,29.4106396484375
-79.5,-5.5,2009-07-01,29.1956396484375
-79.5,-5.5,2009-08-01,28.59927978515625
-79.5,-5.5,2009-09-01,27.97028076171875
-79.5,-5.5,2009-10-01,28.28768310546875
-79.5,-5.5,2009-11-01,28.6618017578125
-79.5,-5.5,2009-12-01,28.8454833984375
-79.5,-5.5,2010-01-01,28.91452392578125
-79.5,-5.5,2010-02-01,29.58988037109375
-79.5,-5.5,2010-03-01,29.614521484375
-79.5,-5.5,2010-04-01,29.6901220703125
-79.5,-5.5,2010-05-01,29.8597216796875
-79.5,-5.5,2010-06-01,29.282880859375
-79.5,-5.5,2010-07-01,28.92635986328125
-79.5,-5.5,2010-08-01,28.442763671875
-79.5,-5.5,2010-09-01,28.48600341796875
-79.5,-5.5,2010-10-01,28.94768310546875
-79.5,-5.5,2010-11-01,28.7225634765625
-79.5,-5.5,2010-12-01,28.63692138671875
-79.5,-5.5,2011-01-01,28.2946435546875
-79.5,-5.5,2011-02-01,28.39944091796875
-79.5,-5.5,2011-03-01,28.71176025390625
-79.5,-5.5,2011-04-01,29.0126025390625
-79.5,-5.5,2011-05-01,29.38000244140625
-79.5,-5.5,2011-06-01,28.97284423828125
-79.5,-5.5,2011-07-01,28.39716064453125
-79.5,-5.5,2011-08-01,27.64828125
-79.5,-5.5,2011-09-01,27.06827880859375
-79.5,-5.5,2011-10-01,27.819921875
-79.5,-5.5,2011-11-01,28.4597607421875
-79.5,-5.5,2011-12-01,28.8142822265625
-79.5,-5.5,2012-01-01,28.63228271484375
-79.5,-5.5,2012-02-01,28.6485205078125
-79.5,-5.5,2012-03-01,28.586201171875
-79.5,-5.5,2012-04-01,29.17856201171875
-79.5,-5.5,2012-05-01,29.2132421875
-79.5,-5.5,2012-06-01,28.67652099609375
-79.5,-5.5,2012-07-01,27.704521484375
-79.5,-5.5,2012-08-01,27.1760009765625
-79.5,-5.5,2012-09-01,27.0576806640625
-79.5,-5.5,2012-10-01,27.96548095703125
-79.5,-5.5,2012-11-01,28.43112060546875
-79.5,-5.5,2012-12-01,28.67484130859375
-79.5,-5.5,2013-01-01,28.946962890625
-79.5,-5.5,2013-02-01,29.143203125
-79.5,-5.5,2013-03-01,29.35128173828125
-79.5,-5.5,2013-04-01,29.5575634765625
-79.5,-5.5,2013-05-01,29.54808349609375
-79.5,-5.5,2013-06-01,29.15744140625
-79.5,-5.5,2013-07-01,28.503642578125
-79.5,-5.5,2013-08-01,28.037001953125
-79.5,-5.5,2013-09-01,27.91444091796875
-79.5,-5.5,2013-10-01,28.1793603515625
-79.5,-5.5,2013-11-01,28.2834814453125
-79.5,-5.5,2013-12-01,28.4827197265625
-79.5,-5.5,2014-01-01,28.80796142578125
-79.5,-5.5,2014-02-01,28.9468408203125
-79.5,-5.5,2014-03-01,29.45588134765625
-79.5,-5.5,2014-04-01,29.63440185546875
-79.5,-5.5,2014-05-01,29.74024169921875
-79.5,-5.5,2014-06-01,29.3527587890625
-79.5,-5.5,2014-07-01,28.7783642578125
-79.5,-5.5,2014-08-01,28.41419921875
-79.5,-5.5,2014-09-01,27.8267236328125
-79.5,-5.5,2014-10-01,28.06652099609375
-79.5,-5.5,2014-11-01,28.4683203125
-79.5,-5.5,2014-12-01,28.6376025390625
-79.5,-5.5,2015-01-01,28.6455224609375
-79.5,-5.5,2015-02-01,29.01552001953125
-79.5,-5.5,2015-03-01,29.4882421875
-79.5,-5.5,2015-04-01,29.540439453125
-79.5,-5.5,2015-05-01,29.4097607421875
-79.5,-5.5,2015-06-01,28.66280029296875
-79.5,-5.5,2015-07-01,28.22388427734375
-79.5,-5.5,2015-08-01,27.8284814453125
-79.5,-5.5,2015-09-01,27.40420166015625
-79.5,-5.5,2015-10-01,28.01328125
-79.5,-5.5,2015-11-01,28.33511962890625
-79.5,-5.5,2015-12-01,29.0955224609375
-79.5,-5.5,2016-01-01,29.8814404296875
-79.5,-5.5,2016-02-01,29.7155615234375
-79.5,-5.5,2016-03-01,29.932880859375
-79.5,-5.5,2016-04-01,30.014443359375
-79.5,-5.5,2016-05-01,30.09836181640625
-79.5,-5.5,2016-06-01,29.76144287109375
-79.5,-5.5,2016-07-01,29.4697216796875
-79.5,-5.5,2016-08-01,28.8133203125
-79.5,-5.5,2016-09-01,28.567919921875
-79.5,-5.5,2016-10-01,28.724560546875
-79.5,-5.5,2016-11-01,28.835283203125
-79.5,-5.5,2016-12-01,28.9932421875
-79.5,-5.5,2017-01-01,28.8710009765625
-79.5,-5.5,2017-02-01,28.719443359375
-79.5,-5.5,2017-03-01,28.76292236328125
-79.5,-5.5,2017-04-01,28.912841796875
-79.5,-5.5,2017-05-01,29.13520263671875
-79.5,-5.5,2017-06-01,28.5210009765625
-79.5,-5.5,2017-07-01,27.9626416015625
-79.5,-5.5,2017-08-01,27.386962890625
-79.5,-5.5,2017-09-01,27.55168212890625
-79.5,-5.5,2017-10-01,28.099521484375
-79.5,-5.5,2017-11-01,28.25867919921875
-79.5,-5.5,2017-12-01,28.21900146484375
-79.5,-5.5,2018-01-01,28.2872802734375
-79.5,-5.5,2018-02-01,28.422080078125
-79.5,-5.5,2018-03-01,28.94480224609375
-79.5,-5.5,2018-04-01,29.24908203125
-79.5,-5.5,2018-05-01,29.2365234375
-79.5,-5.5,2018-06-01,28.8551220703125
-79.5,-5.5,2018-07-01,27.92268310546875
-79.5,-5.5,2018-08-01,27.17115966796875
-79.5,-5.5,2018-09-01,26.79568115234375
-79.5,-5.5,2018-10-01,27.38740234375
-79.5,-5.5,2018-11-01,28.01984130859375
-79.5,-5.5,2018-12-01,28.35243896484375
-79.5,-5.5,2019-01-01,28.86431884765625
-79.5,-5.5,2019-02-01,28.99672119140625
-79.5,-5.5,2019-03-01,29.3235595703125
-79.5,-5.5,2019-04-01,29.5932421875
-79.5,-5.5,2019-05-01,29.4422021484375
-79.5,-5.5,2019-06-01,28.726201171875
-79.5,-5.5,2019-07-01,27.78248291015625
-79.5,-5.5,2019-08-01,26.63316162109375
-79.5,-5.5,2019-09-01,26.857802734375
-79.5,-5.5,2019-10-01,27.286201171875
-79.5,-5.5,2019-11-01,27.5750439453125
-79.5,-5.5,2019-12-01,28.5205615234375
-79.5,-5.5,2020-01-01,29.25699951171875
-79.5,-5.5,2020-02-01,29.69760009765625
-79.5,-5.5,2020-03-01,29.81829833984375
-79.5,-5.5,2020-04-01,29.96340087890625
-79.5,-5.5,2020-05-01,29.63230224609375
-79.5,-5.5,2020-06-01,28.9343017578125
-79.5,-5.5,2020-07-01,28.53760009765625
-79.5,-5.5,2020-08-01,28.37580078125
-79.5,-5.5,2020-09-01,28.15179931640625
-79.5,-5.5,2020-10-01,27.93929931640625
-79.5,-5.5,2020-11-01,28.18219970703125
-79.5,-5.5,2020-12-01,28.5393994140625
-79.5,-5.5,2021-01-01,28.4554443359375
-79.5,-5.5,2021-02-01,28.5741015625
-79.5,-5.5,2021-03-01,28.94767578125
-79.5,-5.5,2021-04-01,29.1370361328125
-79.5,-5.5,2021-05-01,29.49330078125
-79.5,-5.5,2021-06-01,29.14909912109375
-79.5,-5.5,2021-07-01,28.60880859375
-79.5,-5.5,2021-08-01,28.03015625
-79.5,-5.5,2021-09-01,27.567802734375
-79.5,-5.5,2021-10-01,27.80703125
-79.5,-5.5,2021-11-01,28.3564013671875
-79.5,-5.5,2021-12-01,28.50436767578125
-79.5,-5.5,2022-01-01,28.95702392578125
-79.5,-5.5,2022-02-01,29.01974365234375
-79.5,-5.5,2022-03-01,29.29658447265625
-79.5,-5.5,2022-04-01,29.67266357421875
-79.5,-5.5,2022-05-01,29.71070068359375
-79.5,-5.5,2022-06-01,29.46429931640625
-79.5,-5.5,2022-07-01,28.6066064453125
-79.5,-5.5,2022-08-01,28.06895751953125
-79.5,-5.5,2022-09-01,28.09183349609375
-79.5,-5.5,2022-10-01,28.3248095703125
-79.5,-5.5,2022-11-01,28.3068994140625
-79.5,-5.5,2022-12-01,28.49907958984375
-79.5,-5.5,2023-01-01,28.4456494140625
-79.5,-5.5,2023-02-01,28.13037109375
-79.5,-5.5,2023-03-01,28.512294921875
-79.5,-5.5,2023-04-01,29.05406494140625
-79.5,-5.5,2023-05-01,29.31989990234375
-79.5,-5.5,2023-06-01,29.0847021484375
-79.5,-5.5,2023-07-01,28.19551025390625
-79.5,-5.5,2023-08-01,27.17503662109375
-79.5,-5.5,2023-09-01,27.21676513671875
-79.5,-5.5,2023-10-01,27.7639111328125
-79.5,-5.5,2023-11-01,28.18599853515625
-79.5,-5.5,2023-12-01,28.40900390625
-79.5,-5.5,2024-01-01,29.09658447265625
-79.5,-5.5,2024-02-01,29.74426025390625
-79.5,-5.5,2024-03-01,29.34806884765625
-74.5,-5.5,2004-04-01,29.266751098632813
-74.5,-5.5,2004-05-01,29.20875244140625
-74.5,-5.5,2004-06-01,28.627151489257812
-74.5,-5.5,2004-07-01,27.807098388671875
-74.5,-5.5,2004-08-01,27.319851684570313
-74.5,-5.5,2004-09-01,27.311203002929688
-74.5,-5.5,2004-10-01,27.947650146484374
-74.5,-5.5,2004-11-01,28.73275146484375
-74.5,-5.5,2004-12-01,28.938800048828124
-74.5,-5.5,2005-01-01,29.179754638671874
-74.5,-5.5,2005-02-01,29.451901245117188
-74.5,-5.5,2005-03-01,29.778652954101563
-74.5,-5.5,2005-04-01,29.54005126953125
-74.5,-5.5,2005-05-01,29.47440185546875
-74.5,-5.5,2005-06-01,29.084701538085938
-74.5,-5.5,2005-07-01,28.448101806640626
-74.5,-5.5,2005-08-01,27.862954711914064
-74.5,-5.5,2005-09-01,27.985250854492186
-74.5,-5.5,2005-10-01,28.497500610351562
-74.5,-5.5,2005-11-01,28.88580322265625
-74.5,-5.5,2005-12-01,28.79975280761719
-74.5,-5.5,2006-01-01,28.532550048828124
-74.5,-5.5,2006-02-01,28.662802124023436
-74.5,-5.5,2006-03-01,28.82645263671875
-74.5,-5.5,2006-04-01,28.901751708984374
-74.5,-5.5,2006-05-01,29.186300659179686
-74.5,-5.5,2006-06-01,28.518002319335938
-74.5,-5.5,2006-07-01,27.4740478515625
-74.5,-5.5,2006-08-01,26.981451416015624
-74.5,-5.5,2006-09-01,26.93575439453125
-74.5,-5.5,2006-10-01,27.332400512695312
-74.5,-5.5,2006-11-01,28.389498901367187
-74.5,-5.5,2006-12-01,28.963751220703124
-74.5,-5.5,2007-01-01,28.924600219726564
-74.5,-5.5,2007-02-01,28.990899658203126
-74.5,-5.5,2007-03-01,28.80885009765625
-74.5,-5.5,2007-04-01,29.162899780273438
-74.5,-5.5,2007-05-01,29.150653076171874
-74.5,-5.5,2007-06-01,29.032351684570312
-74.5,-5.5,2007-07-01,28.038601684570313
-74.5,-5.5,2007-08-01,27.267999267578126
-74.5,-5.5,2007-09-01,26.99525146484375
-74.5,-5.5,2007-10-01,27.748251342773436
-74.5,-5.5,2007-11-01,28.384649658203124
-74.5,-5.5,2007-12-01,28.74085388183594
-74.5,-5.5,2008-01-01,28.842999267578126
-74.5,-5.5,2008-02-01,28.442852783203126
-74.5,-5.5,2008-03-01,28.724203491210936
-74.5,-5.5,2008-04-01,29.222250366210936
-74.5,-5.5,2008-05-01,28.911700439453124
-74.5,-5.5,2008-06-01,28.291998291015624
-74.5,-5.5,2008-07-01,27.56815185546875
-74.5,-5.5,2008-08-01,27.32965087890625
-74.5,-5.5,2008-09-01,27.631353759765624
-74.5,-5.5,2008-10-01,28.121649169921874
-74.5,-5.5,2008-11-01,28.72010192871094
-74.5,-5.5,2008-12-01,28.699551391601563
-74.5,-5.5,2009-01-01,28.880398559570313
-74.5,-5.5,2009-02-01,28.449502563476564
-74.5,-5.5,2009-03-01,29.017849731445313
-74.5,-5.5,2009-04-01,29.601397705078124
-74.5,-5.5,2009-05-01,29.665451049804688
-74.5,-5.5,2009-06-01,29.402450561523438
-74.5,-5.5,2009-07-01,28.995751953125
-74.5,-5.5,2009-08-01,28.193798828125
-74.5,-5.5,2009-09-01,27.883453369140625
-74.5,-5.5,2009-10-01,28.393551635742188
-74.5,-5.5,2009-11-01,29.02860107421875
-74.5,-5.5,2009-12-01,29.10050048828125
-74.5,-5.5,2010-01-01,28.94940185546875
-74.5,-5.5,2010-02-01,29.50550231933594
-74.5,-5.5,2010-03-01,29.5738037109375
-74.5,-5.5,2010-04-01,29.85144958496094
-74.5,-5.5,2010-05-01,29.885699462890624
-74.5,-5.5,2010-06-01,29.33804931640625
-74.5,-5.5,2010-07-01,28.969100952148438
-74.5,-5.5,2010-08-01,28.313699340820314
-74.5,-5.5,2010-09-01,28.52124938964844
-74.5,-5.5,2010-10-01,29.07640380859375
-74.5,-5.5,2010-11-01,29.202151489257812
-74.5,-5.5,2010-12-01,29.004000854492187
-74.5,-5.5,2011-01-01,28.2989013671875
-74.5,-5.5,2011-02-01,28.289151000976563
-74.5,-5.5,2011-03-01,28.636199951171875
-74.5,-5.5,2011-04-01,29.03270263671875
-74.5,-5.5,2011-05-01,29.320449829101562
-74.5,-5.5,2011-06-01,28.622653198242187
-74.5,-5.5,2011-07-01,27.944601440429686
-74.5,-5.5,2011-08-01,27.175900268554688
-74.5,-5.5,2011-09-01,26.925750732421875
-74.5,-5.5,2011-10-01,27.721051025390626
-74.5,-5.5,2011-11-01,28.738650512695312
-74.5,-5.5,2011-12-01,29.024948120117188
-74.5,-5.5,2012-01-01,28.56090087890625
-74.5,-5.5,2012-02-01,28.56455078125
-74.5,-5.5,2012-03-01,28.671002197265626
-74.5,-5.5,2012-04-01,29.232049560546876
-74.5,-5.5,2012-05-01,29.047451782226563
-74.5,-5.5,2012-06-01,28.32435302734375
-74.5,-5.5,2012-07-01,27.17435302734375
-74.5,-5.5,2012-08-01,26.74469909667969
-74.5,-5.5,2012-09-01,26.95889892578125
-74.5,-5.5,2012-10-01,27.983050537109374
-74.5,-5.5,2012-11-01,28.850851440429686
-74.5,-5.5,2012-12-01,28.94060363769531
-74.5,-5.5,2013-01-01,28.904251098632812
-74.5,-5.5,2013-02-01,29.098101806640624
-74.5,-5.5,2013-03-01,29.279751586914063
-74.5,-5.5,2013-04-01,29.712799072265625
-74.5,-5.5,2013-05-01,29.630902099609376
-74.5,-5.5,2013-06-01,29.178399658203126
-74.5,-5.5,2013-07-01,28.43580017089844
-74.5,-5.5,2013-08-01,27.785400390625
-74.5,-5.5,2013-09-01,27.721652221679687
-74.5,-5.5,2013-10-01,28.253851318359374
-74.5,-5.5,2013-11-01,28.63825378417969
-74.5,-5.5,2013-12-01,28.73175048828125
-74.5,-5.5,2014-01-01,28.75570068359375
-74.5,-5.5,2014-02-01,28.678155517578126
-74.5,-5.5,2014-03-01,29.381298828125
-74.5,-5.5,2014-04-01,29.72284851074219
-74.5,-5.5,2014-05-01,29.755599975585938
-74.5,-5.5,2014-06-01,29.30870361328125
-74.5,-5.5,2014-07-01,28.646051025390626
-74.5,-5.5,2014-08-01,28.040304565429686
-74.5,-5.5,2014-09-01,27.616799926757814
-74.5,-5.5,2014-10-01,28.204452514648438
-74.5,-5.5,2014-11-01,28.950399780273436
-74.5,-5.5,2014-12-01,28.961151123046875
-74.5,-5.5,2015-01-01,28.753402709960938
-74.5,-5.5,2015-02-01,29.05450439453125
-74.5,-5.5,2015-03-01,29.53370056152344
-74.5,-5.5,2015-04-01,29.699850463867186
-74.5,-5.5,2015-05-01,29.304751586914062
-74.5,-5.5,2015-06-01,28.559100341796874
-74.5,-5.5,2015-07-01,27.922750854492186
-74.5,-5.5,2015-08-01,27.67115478515625
-74.5,-5.5,2015-09-01,27.351251220703126
-74.5,-5.5,2015-10-01,28.06474914550781
-74.5,-5.5,2015-11-01,28.70364990234375
-74.5,-5.5,2015-12-01,29.381402587890626
-74.5,-5.5,2016-01-01,29.87799987792969
-74.5,-5.5,2016-02-01,29.598348999023436
-74.5,-5.5,2016-03-01,29.936050415039062
-74.5,-5.5,2016-04-01,30.126651000976562
-74.5,-5.5,2016-05-01,30.06505126953125
-74.5,-5.5,2016-06-01,29.65770263671875
-74.5,-5.5,2016-07-01,29.25770263671875
-74.5,-5.5,2016-08-01,28.481350708007813
-74.5,-5.5,2016-09-01,28.44515380859375
-74.5,-5.5,2016-10-01,28.913803100585938
-74.5,-5.5,2016-11-01,29.1510009765625
-74.5,-5.5,2016-12-01,29.129150390625
-74.5,-5.5,2017-01-01,28.928201293945314
-74.5,-5.5,2017-02-01,28.733203125
-74.5,-5.5,2017-03-01,28.866799926757814
-74.5,-5.5,2017-04-01,28.98070373535156
-74.5,-5.5,2017-05-01,29.13575439453125
-74.5,-5.5,2017-06-01,28.475051879882812
-74.5,-5.5,2017-07-01,27.74700012207031
-74.5,-5.5,2017-08-01,27.376800537109375
-74.5,-5.5,2017-09-01,27.535598754882812
-74.5,-5.5,2017-10-01,28.3135009765625
-74.5,-5.5,2017-11-01,28.661502075195312
-74.5,-5.5,2017-12-01,28.413650512695312
-74.5,-5.5,2018-01-01,28.404754638671875
-74.5,-5.5,2018-02-01,28.28349914550781
-74.5,-5.5,2018-03-01,28.89110412597656
-74.5,-5.5,2018-04-01,29.495852661132812
-74.5,-5.5,2018-05-01,29.16400146484375
-74.5,-5.5,2018-06-01,28.560003662109374
-74.5,-5.5,2018-07-01,27.50465087890625
-74.5,-5.5,2018-08-01,26.86090087890625
-74.5,-5.5,2018-09-01,26.79219970703125
-74.5,-5.5,2018-10-01,27.599053955078126
-74.5,-5.5,2018-11-01,28.484100341796875
-74.5,-5.5,2018-12-01,28.552700805664063
-74.5,-5.5,2019-01-01,28.836849975585938
-74.5,-5.5,2019-02-01,28.878903198242188
-74.5,-5.5,2019-03-01,29.273348999023437
-74.5,-5.5,2019-04-01,29.600653076171874
-74.5,-5.5,2019-05-01,29.33769836425781
-74.5,-5.5,2019-06-01,28.388449096679686
-74.5,-5.5,2019-07-01,27.279751586914063
-74.5,-5.5,2019-08-01,26.27845153808594
-74.5,-5.5,2019-09-01,26.797750854492186
-74.5,-5.5,2019-10-01,27.518252563476562
-74.5,-5.5,2019-11-01,28.189450073242188
-74.5,-5.5,2019-12-01,28.902252197265625
-74.5,-5.5,2020-01-01,29.146377563476562
-74.5,-5.5,2020-02-01,29.60574951171875
-74.5,-5.5,2020-03-01,29.715625
-74.5,-5.5,2020-04-01,30.004998779296876
-74.5,-5.5,2020-05-01,29.501498413085937
-74.5,-5.5,2020-06-01,28.8635009765625
-74.5,-5.5,2020-07-01,28.176251220703126
-74.5,-5.5,2020-08-01,27.958499145507812
-74.5,-5.5,2020-09-01,27.911749267578124
-74.5,-5.5,2020-10-01,28.039373779296874
-74.5,-5.5,2020-11-01,28.50262451171875
-74.5,-5.5,2020-12-01,28.701873779296875
-74.5,-5.5,2021-01-01,28.479141235351562
-74.5,-5.5,2021-02-01,28.455001831054688
-74.5,-5.5,2021-03-01,28.949151611328126
-74.5,-5.5,2021-04-01,29.335833740234374
-74.5,-5.5,2021-05-01,29.420123291015624
-74.5,-5.5,2021-06-01,29.0
-74.5,-5.5,2021-07-01,28.411709594726563
-74.5,-5.5,2021-08-01,27.851132202148438
-74.5,-5.5,2021-09-01,27.6592529296875
-74.5,-5.5,2021-10-01,28.271530151367188
-74.5,-5.5,2021-11-01,28.942877197265624
-74.5,-5.5,2021-12-01,28.817620849609376
-74.5,-5.5,2022-01-01,28.95569763183594
-74.5,-5.5,2022-02-01,28.91226806640625
-74.5,-5.5,2022-03-01,29.339859008789062
-74.5,-5.5,2022-04-01,29.796539306640625
-74.5,-5.5,2022-05-01,29.7625
-74.5,-5.5,2022-06-01,29.60724792480469
-74.5,-5.5,2022-07-01,28.59770812988281
-74.5,-5.5,2022-08-01,27.983258056640626
-74.5,-5.5,2022-09-01,28.210711669921874
-74.5,-5.5,2022-10-01,28.601461791992186
-74.5,-5.5,2022-11-01,28.744625854492188
-74.5,-5.5,2022-12-01,28.764678955078125
-74.5,-5.5,2023-01-01,28.64217529296875
-74.5,-5.5,2023-02-01,28.267572021484376
-74.5,-5.5,2023-03-01,28.596597290039064
-74.5,-5.5,2023-04-01,29.1149169921875
-74.5,-5.5,2023-05-01,29.29837646484375
-74.5,-5.5,2023-06-01,29.011373901367186
-74.5,-5.5,2023-07-01,28.250958251953126
-74.5,-5.5,2023-08-01,27.442813110351562
-74.5,-5.5,2023-09-01,27.423538208007812
-74.5,-5.5,2023-10-01,28.212460327148438
-74.5,-5.5,2023-11-01,28.894747924804687
-74.5,-5.5,2023-12-01,28.878555297851562
-74.5,-5.5,2024-01-01,29.214358520507812
-74.5,-5.5,2024-02-01,29.579861450195313
-74.5,-5.5,2024-03-01,29.413494873046876
-69.5,-5.5,2004-04-01,29.532182173295453
-69.5,-5.5,2004-05-01,29.28272871537642
-69.5,-5.5,2004-06-01,28.5286865234375
-69.5,-5.5,2004-07-01,27.42409168590199
-69.5,-5.5,2004-08-01,27.03136374733665
-69.5,-5.5,2004-09-01,27.26232077858665
-69.5,-5.5,2004-10-01,28.144772616299715
-69.5,-5.5,2004-11-01,29.32350019975142
-69.5,-5.5,2004-12-01,29.42959317294034
-69.5,-5.5,2005-01-01,29.318226207386363
-69.5,-5.5,2005-02-01,29.459958163174715
-69.5,-5.5,2005-03-01,29.675864479758523
-69.5,-5.5,2005-04-01,29.619001908735797
-69.5,-5.5,2005-05-01,29.379638671875
-69.5,-5.5,2005-06-01,28.8527304909446
-69.5,-5.5,2005-07-01,28.11222978071733
-69.5,-5.5,2005-08-01,27.604775168678977
-69.5,-5.5,2005-09-01,27.943817138671875
-69.5,-5.5,2005-10-01,28.72500332919034
-69.5,-5.5,2005-11-01,29.499411843039773
-69.5,-5.5,2005-12-01,29.43845159357244
-69.5,-5.5,2006-01-01,28.85127674449574
-69.5,-5.5,2006-02-01,28.833091042258523
-69.5,-5.5,2006-03-01,28.963273481889203
-69.5,-5.5,2006-04-01,29.109907670454547
-69.5,-5.5,2006-05-01,29.185591264204547
-69.5,-5.5,2006-06-01,28.3075478293679
-69.5,-5.5,2006-07-01,27.302817604758523
-69.5,-5.5,2006-08-01,26.98173106800426
-69.5,-5.5,2006-09-01,27.24631847034801
-69.5,-5.5,2006-10-01,27.7661826393821
-69.5,-5.5,2006-11-01,29.054865056818183
-69.5,-5.5,2006-12-01,29.768271706321023
-69.5,-5.5,2007-01-01,29.434636896306817
-69.5,-5.5,2007-02-01,29.262229225852273
-69.5,-5.5,2007-03-01,29.04390924627131
-69.5,-5.5,2007-04-01,29.46413629705256
-69.5,-5.5,2007-05-01,29.230818314985797
-69.5,-5.5,2007-06-01,28.98104580965909
-69.5,-5.5,2007-07-01,27.860409823330965
-69.5,-5.5,2007-08-01,27.191228693181817
-69.5,-5.5,2007-09-01,27.293862082741477
-69.5,-5.5,2007-10-01,28.185455322265625
-69.5,-5.5,2007-11-01,29.040227716619317
-69.5,-5.5,2007-12-01,29.252818714488637
-69.5,-5.5,2008-01-01,28.859319513494317
-69.5,-5.5,2008-02-01,28.30854658647017
-69.5,-5.5,2008-03-01,28.77877530184659
-69.5,-5.5,2008-04-01,29.3069541237571
-69.5,-5.5,2008-05-01,29.01932040127841
-69.5,-5.5,2008-06-01,28.306590687144887
-69.5,-5.5,2008-07-01,27.474681507457387
-69.5,-5.5,2008-08-01,27.373044100674715
-69.5,-5.5,2008-09-01,27.83409257368608
-69.5,-5.5,2008-10-01,28.620364102450285
-69.5,-5.5,2008-11-01,29.405636874112215
-69.5,-5.5,2008-12-01,29.29086581143466
-69.5,-5.5,2009-01-01,29.054046630859375
-69.5,-5.5,2009-02-01,28.59886308149858
-69.5,-5.5,2009-03-01,29.231772682883523
-69.5,-5.5,2009-04-01,29.81954401189631
-69.5,-5.5,2009-05-01,29.514637340198863
-69.5,-5.5,2009-06-01,29.171775124289773
-69.5,-5.5,2009-07-01,28.485956365411933
-69.5,-5.5,2009-08-01,27.72482022372159
-69.5,-5.5,2009-09-01,27.841094970703125
-69.5,-5.5,2009-10-01,28.527321555397727
-69.5,-5.5,2009-11-01,29.4210898659446
-69.5,-5.5,2009-12-01,29.402227228338067
-69.5,-5.5,2010-01-01,29.089910333806817
-69.5,-5.5,2010-02-01,29.56772960316051
-69.5,-5.5,2010-03-01,29.67772605202415
-69.5,-5.5,2010-04-01,30.199457341974433
-69.5,-5.5,2010-05-01,29.892636385830965
-69.5,-5.5,2010-06-01,29.306590687144887
-69.5,-5.5,2010-07-01,28.800864479758523
-69.5,-5.5,2010-08-01,28.213001598011363
-69.5,-5.5,2010-09-01,28.7576377175071
-69.5,-5.5,2010-10-01,29.382185502485797
-69.5,-5.5,2010-11-01,29.784820556640625
-69.5,-5.5,2010-12-01,29.49440973455256
-69.5,-5.5,2011-01-01,28.34232122247869
-69.5,-5.5,2011-02-01,28.27218350497159
-69.5,-5.5,2011-03-01,28.660866477272727
-69.5,-5.5,2011-04-01,29.086409135298297
-69.5,-5.5,2011-05-01,29.244911887428977
-69.5,-5.5,2011-06-01,28.301091974431817
-69.5,-5.5,2011-07-01,27.57609141956676
-69.5,-5.5,2011-08-01,27.114002574573863
-69.5,-5.5,2011-09-01,27.173092928799715
-69.5,-5.5,2011-10-01,27.98931884765625
-69.5,-5.5,2011-11-01,29.257862437855113
-69.5,-5.5,2011-12-01,29.41872891512784
-69.5,-5.5,2012-01-01,28.68545809659091
-69.5,-5.5,2012-02-01,28.599409623579547
